,Title,Rating,Price,Link,Company,Processor,Display,ssd,hdd,ram
369,acer ryzen 5 hexa core - (8 gb/512 gb ssd/windows 10 home/4 gb graphics) nh.q9msi.006 laptop,4.0,70799,https://rukminim1.flixcart.com/image/312/312/koynr0w0/computer/h/t/c/nitro-5-gaming-laptop-amd-ryzen-9-5900hx-16gb-256-gb-ssd-1-tb-original-imag3avuxykujuhd.jpeg?q=70,acer,ryzen 5,15.6,512.0,0.0,8
370,alienware core i7 10th gen - (16 gb/512 gb ssd/windows 10 home/6 gb graphics/nvidia geforce gtx 1660 t...,4.9,174990,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE,intel i7,15.6,512.0,0.0,16
371,msi core i7 7th gen - (16 gb/1 tb hdd/256 gb ssd/windows 10 home/8 gb graphics/nvidia geforce gtx 1070...,4.2,185990,https://rukminim1.flixcart.com/image/312/312/j5lchow0/computer/t/y/8/msi-original-imaew9yqnmfzyuvb.jpeg?q=70,MSI,intel i7,"15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits",256.0,1024.0,16
372,msi core i7 7th gen - (16 gb/1 tb hdd/256 gb ssd/windows 10 home/8 gb graphics/nvidia geforce gtx 1070...,4.2,185990,https://rukminim1.flixcart.com/image/312/312/j5lchow0/computer/t/y/8/msi-original-imaew9yqnmfzyuvb.jpeg?q=70,MSI,intel i7,15.6,256.0,1024.0,16
373,asus expertbook p2 core i5 10th gen - (8 gb/1 tb hdd/windows 10 pro/2 gb graphics) expertbook p2 p2451...,4.4,83990,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70,ASUS,intel i7,17.3,0.0,1024.0,8
374,lenovo ideapad slim 5i core i5 11th gen intel evo - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15itl05...,4.4,68500,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,lenovo,intel i5,14,256.0,1024.0,8
375,acer predator helios 300 core i7 10th gen - (16 gb/1 tb hdd/256 gb ssd/windows 10 home/6 gb graphics/n...,4.6,124000,https://rukminim1.flixcart.com/image/312/312/k9loccw0/computer/4/f/w/acer-na-gaming-laptop-original-imafrcpya8phvptc.jpeg?q=70,acer,intel i7,15.6,256.0,1024.0,16
376,hp spectre x360 core i7 11th gen - (16 gb/1 tb ssd/windows 10 home) 13-aw2002tu 2 in 1 laptop,4.4,149999,https://rukminim1.flixcart.com/image/312/312/kit6hzk0/computer/y/z/m/hp-original-imafyghukwnstk2g.jpeg?q=70,HP,intel i7,15.6,1024.0,0.0,16
377,hp 15 core i7 8th gen - (8 gb/1 tb hdd/128 gb ssd/windows 10 home/4 gb graphics) 15-dc0082tx laptop,4.4,116941,https://rukminim1.flixcart.com/image/312/312/jnt7low0/computer/g/n/4/hp-na-laptop-original-imafaf2553q8xyza.jpeg?q=70,HP,intel i7,13.3,128.0,1024.0,8
378,msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and ligh...,4.4,54990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI,intel i5,15.6,512.0,0.0,8
379,acer swift 7 core i5 7th gen - (8 gb/256 gb ssd/windows 10 home) sf713-51 thin and light laptop,4.4,86867,https://rukminim1.flixcart.com/image/312/312/jmawvbk0/computer/y/f/8/acer-na-thin-and-light-laptop-original-imaf99f6vnghhagf.jpeg?q=70,acer,intel i5,14,256.0,0.0,8
380,hp pavilion 13 core i5 8th gen - (8 gb/256 gb ssd/windows 10 home) 13-an0046tu thin and light laptop,5.0,73990,https://rukminim1.flixcart.com/image/312/312/jpzstjk0/computer/a/r/q/hp-na-thin-and-light-laptop-original-imafcfu9fpgesfgm.jpeg?q=70,HP,intel i5,13.3,256.0,0.0,8
381,msi ge75 raider core i9 10th gen - (32 gb/1 tb hdd/512 gb ssd/windows 10 home/8 gb graphics/nvidia gef...,5.0,239990,https://rukminim1.flixcart.com/image/312/312/k6gsk280/computer/e/7/b/msi-na-gaming-laptop-original-imafzx7cdqzhthbv.jpeg?q=70,MSI,intel i9,13.3,512.0,1024.0,8
382,msi prestige 14 evo core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) prestige 14 evo a11m-436in t...,5.0,79990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/v/u/l/na-thin-and-light-laptop-msi-original-imagyzqagngnrnzh.jpeg?q=70,MSI,intel i5,17.3,512.0,0.0,16
383,asus rog strix g15 ryzen 5 hexa core 5600h - (16 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia ge...,4.7,89990,https://rukminim1.flixcart.com/image/312/312/koudfgw0/computer/l/s/l/g513qe-hn115t-gaming-laptop-asus-original-imag37djathfqh4h.jpeg?q=70,ASUS,ryzen 5,14,512.0,0.0,16
384,lenovo thinkpad core i5 10th gen - (8 gb/512 gb hdd/512 gb ssd/windows 10 pro) t14 thin and light lapt...,3.9,125259,https://rukminim1.flixcart.com/image/312/312/kplisnk0/computer/v/c/f/thinkpad-t14-thin-and-light-laptop-lenovo-original-imag3sydvdwtz7zu.jpeg?q=70,Lenovo,intel i5,15.6,512.0,512.0,8
385,hp chromebook 14a celeron dual core - (4 gb/64 gb emmc storage/chrome os) 14a-na0003tu chromebook,3.9,27990,https://rukminim1.flixcart.com/image/312/312/kd94uq80/computer/f/h/f/hp-na-thin-and-light-laptop-original-imafu6xgcwgb6xka.jpeg?q=70,HP,intel celeron,14,0.0,0.0,4
386,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-423in laptop,4.5,49990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
387,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-639in notebook,3.8,61990,https://rukminim1.flixcart.com/image/312/312/ko0d6kw0/computer/a/f/n/modern-14-b4mw-410in-notebook-msi-original-imag2km2byc24psz.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
388,asus zenbook 14 (2021) ryzen 7 octa core 5700u - (16 gb/512 gb ssd/windows 10 home) um425ua-am702ts th...,3.8,95990,https://rukminim1.flixcart.com/image/312/312/kmns7m80/computer/w/l/q/na-thin-and-light-laptop-asus-original-imagfgzqyh4euqws.jpeg?q=70,ASUS,ryzen 7,14,512.0,0.0,16
389,hp chromebook mt8183 - (4 gb/64 gb emmc storage/chrome os) 11a-na0006mu chromebook,3.8,23990,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/t/q/m/na-chromebook-hp-original-imag4yuphzuyfyc4.jpeg?q=70,HP,others,14,0.0,0.0,4
390,lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics) y540-15irh-pg...,4.2,59990,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70,Lenovo,intel i5,11.6,256.0,1024.0,8
391,acer aspire 5 core i5 8th gen - (8 gb/1 tb hdd/windows 10 home/2 gb graphics) a515-52g thin and light ...,4.1,61990,https://rukminim1.flixcart.com/image/312/312/k7w8eq80/computer/e/h/q/acer-na-thin-and-light-laptop-original-imafqyy6dg98t3ym.jpeg?q=70,acer,intel i5,15.6,0.0,1024.0,8
392,asus strix g15 ryzen 7 octa core amd ryzen™ 7 4800h 4th gen - (8 gb/512 gb ssd/windows 10 home/4 gb gr...,4.2,81990,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/e/c/c/g513ih-hn084ts-gaming-laptop-asus-original-imag6hpzjvcfgqhx.jpeg?q=70,ASUS,ryzen 7,15.6,512.0,0.0,8
393,avita liber v14 ryzen 5 quad core 3500u - (8 gb/512 gb ssd/windows 10 home) ns14a8inv562-cya thin and ...,4.2,38956,https://rukminim1.flixcart.com/image/312/312/kh3qkcw0/computer/h/r/f/avita-original-imafx7y8camshupg.jpeg?q=70,Avita,ryzen 5,14,512.0,0.0,8
394,lenovo yoga 7 core i7 11th gen intel evo - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop,4.7,97990,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo,intel i7,14,512.0,0.0,16
395,asus tuf gaming a15 ryzen 7 octa core 4800h - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia gefo...,4.5,85990,https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/computer/e/m/9/fa566ic-hn007t-gaming-laptop-asus-original-imag66grfzr4fzfj.jpeg?q=70,ASUS,ryzen 7,14,1024.0,0.0,8
396,asus rog strix g15 (2020) core i7 10th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia gefo...,4.5,104990,https://rukminim1.flixcart.com/image/312/312/kcp4osw0/computer/t/f/z/asus-na-original-imaftrgwna6snfn8.jpeg?q=70,ASUS,intel i7,15.6,1024.0,0.0,16
397,lenovo thinkpad core i5 10th gen - (16 gb/512 gb hdd/512 gb ssd/windows 10 pro) t14 thin and light lap...,4.0,155411,https://rukminim1.flixcart.com/image/312/312/kplisnk0/computer/v/c/f/thinkpad-t14-thin-and-light-laptop-lenovo-original-imag3sydvdwtz7zu.jpeg?q=70,Lenovo,intel i5,14,512.0,512.0,16
398,msi stealth 15m core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 30...,4.0,134990,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70,MSI,intel i7,15.6,1024.0,0.0,16
399,lenovo core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) 81wa00k1in laptop,3.8,42290,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/z/0/m/ideapad-slim-laptop-lenovo-original-imag57x3p7bw8y8b.jpeg?q=70,Lenovo,intel i3,14,256.0,0.0,8
400,hp 14a celeron dual core - (4 gb/64 gb emmc storage/chrome os) 14a- na0002tu chromebook,3.8,27990,https://rukminim1.flixcart.com/image/312/312/kingqkw0-0/computer/6/c/w/na-thin-and-light-laptop-hp-original-imafye43xnztgqfh.jpeg?q=70,HP,intel celeron,14,0.0,0.0,4
401,lenovo ideapad slim 5i core i5 11th gen intel evo - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15itl05...,4.4,68500,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,lenovo,intel i5,15.6,256.0,1024.0,8
402,acer predator helios 300 core i5 7th gen - (8 gb/1 tb hdd/128 gb ssd/windows 10 home/4 gb graphics/nvi...,4.5,129999,https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70,acer,intel i5,15.6,128.0,1024.0,8
403,acer predator helios 300 core i5 7th gen - (8 gb/1 tb hdd/128 gb ssd/windows 10 home/4 gb graphics/nvi...,4.5,129999,https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70,acer,intel i5,15.6,128.0,1024.0,8
404,acer aspire 5 core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) a515-56 thin and light lap...,3.7,53990,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70,acer,intel i5,15.6,256.0,1024.0,8
405,asus chromebook celeron dual core - (4 gb/64 gb emmc storage/chrome os) c423na-bz0522 thin and light l...,4.3,24999,https://rukminim1.flixcart.com/image/312/312/kr2e3680/computer/5/a/l/na-thin-and-light-laptop-asus-original-imag4yygqdqkpnpg.jpeg?q=70,ASUS,intel celeron,15.6,0.0,0.0,4
406,msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and ligh...,4.4,54990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
407,asus zenbook flip 13 oled core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) ux363ea-hp501ts 2 in 1 ...,4.5,99990,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/j/j/w/na-2-in-1-laptop-asus-original-imag6yuwbqz8jchg.jpeg?q=70,ASUS,intel i5,13.3,512.0,0.0,8
408,asus f17 core i5 11th gen - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050/144 h...,4.5,93990,https://rukminim1.flixcart.com/image/312/312/ksj9dow0/computer/r/m/l/fx766hc-hx060t-gaming-laptop-asus-original-imag632agnzhbhar.jpeg?q=70,ASUS,intel i5,17.3,1024.0,0.0,8
409,asus vivobook s14 ryzen 5 hexa core ryzen-5 5500u - (8 gb/1 tb ssd/windows 10 home) m433ua-eb581ts thi...,4.5,68980,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/computer/o/u/6/m433ua-eb581ts-thin-and-light-laptop-asus-original-imag4gfzu8ubg9q5.jpeg?q=70,ASUS,ryzen 5,14.1,1024.0,0.0,8
410,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-423in laptop,4.5,49990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70,MSI,intel i5,14,512.0,0.0,8
411,lenovo ideapad slim 3i core i5 11th gen - (8 gb/256 gb ssd/windows 10 home) ideapad slim 3 thin and li...,4.2,55990,https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/5/v/r/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imag55tcwgswpsty.jpeg?q=70,Lenovo,intel i5,15.6,256.0,0.0,8
412,lenovo ideapad gaming 3 core i5 - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia gefor...,4.2,77288,https://rukminim1.flixcart.com/image/312/312/kelptow0/computer/4/b/5/lenovo-ideapad-gaming-gaming-laptop-original-imafv9ydxgnhxtvk.jpeg?q=70,Lenovo,intel i5,15.6,256.0,1024.0,8
413,asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light...,4.2,46990,https://rukminim1.flixcart.com/image/312/312/klscivk0/computer/d/f/d/x415jf-ek522ts-thin-and-light-laptop-asus-original-imagyufa2sywf9ub.jpeg?q=70,ASUS,ryzen 3,15.6,256.0,0.0,8
414,lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics) y540-15irh-pg...,4.2,59990,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70,Lenovo,intel i5,15.6,256.0,1024.0,8
415,lenovo ideapad gaming core i5 10th gen - (8 gb/1 tb hdd/windows 10 home/4 gb graphics/nvidia geforce g...,4.0,56990,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70,Lenovo,intel i5,15.6,0.0,1024.0,8
416,dell gaming g5 series core i5 10th gen - (8 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce gtx ...,4.3,89490,https://rukminim1.flixcart.com/image/312/312/kpsnzww0/computer/h/r/l/dell-gaming-g5-5500-gaming-laptop-dell-original-imag3y4wycuk4tnn.jpeg?q=70,DELL,intel i5,15.6,512.0,0.0,8
417,asus expertbook p2 core i7 10th gen - (8 gb/1 tb hdd/windows 10 pro/2 gb graphics) expertbook p2 p2451...,4.7,93990,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70,ASUS,intel i7,14,0.0,1024.0,8
418,lenovo yoga 7 core i7 11th gen intel evo - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop,4.7,97990,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo,intel i7,14,512.0,0.0,16
419,hp hp envy core i5 11th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics) 14-eb0020tx thin and ligh...,4.4,113190,https://rukminim1.flixcart.com/image/312/312/ksdjma80/computer/r/7/r/14-eb0021tx-thin-and-light-laptop-hp-original-imag5yhncuezamfh.jpeg?q=70,HP,intel i5,14,1024.0,0.0,16
420,asus vivobook s14 core i7 8th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/2 gb graphics) s430fn-eb...,4.4,79990,https://rukminim1.flixcart.com/image/312/312/kar44280/computer/r/z/k/asus-na-thin-and-light-laptop-original-imafs92vgxyadhpr.jpeg?q=70,ASUS,intel i7,14,256.0,1024.0,8
421,lenovo thinkpad e15 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) e15 laptop,4.7,75990,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70,Lenovo,intel i5,15.6,512.0,0.0,8
422,msi stealth 15m core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 30...,4.0,134990,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70,MSI,intel i7,15.6,1024.0,0.0,16
423,lenovo v15 core i3 11th gen - (4 gb/256 gb ssd/windows 10 home) 82kb00m0ih thin and light laptop,4.6,39990,https://rukminim1.flixcart.com/image/312/312/kt7jv680/computer/0/q/u/v15-thin-and-light-laptop-lenovo-original-imag6hn7sqxwg6h6.jpeg?q=70,Lenovo,intel i3,15.6,256.0,0.0,4
424,msi ge core i7 8th gen - (16 gb/1 tb hdd/512 gb ssd/windows 10 home/8 gb graphics/nvidia geforce gtx 1...,4.6,179990,https://rukminim1.flixcart.com/image/312/312/jfk00i80/computer/a/7/s/msi-raider-gaming-laptop-original-imaf3zvgmj2wbnfv.jpeg?q=70,MSI,intel i7,17.3,512.0,1024.0,16
425,lenovo ideapad 720s core i7 8th gen - (8 gb/512 gb ssd/windows 10 home) 720s-13ikb thin and light lapt...,4.4,86000,https://rukminim1.flixcart.com/image/312/312/jmkwya80/computer/b/y/h/lenovo-na-thin-and-light-laptop-original-imaf9gh6z9fhaufa.jpeg?q=70,Lenovo,intel i7,17.3,512.0,0.0,8
426,lenovo ideapad slim 5i core i5 11th gen intel evo - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15itl05...,4.4,68500,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,lenovo,intel i5,13.3,256.0,1024.0,8
427,lenovo ideapad s540 core i7 11th gen - (16 gb/512 gb ssd/windows 10 home) s540-13itl thin and light la...,4.3,81968,https://rukminim1.flixcart.com/image/312/312/kp4difk0/computer/i/h/x/na-thin-and-light-laptop-lenovo-original-imag3fc9kvsdg7yu.jpeg?q=70,Lenovo,intel i7,15.6,512.0,0.0,16
428,asus zenbook 14 core i7 8th gen - (8 gb/512 gb ssd/windows 10 home) ux433fa-a6111t thin and light lapt...,4.5,85990,https://rukminim1.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70,ASUS,intel i7,13.3,512.0,0.0,8
429,asus tuf dash f15 core i5 11th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx ...,4.4,102990,https://rukminim1.flixcart.com/image/312/312/kph8h3k0/computer/j/s/6/fx516pe-hn085ts-gaming-laptop-asus-original-imag3pp953hkrywj.jpeg?q=70,ASUS,intel i5,14,1024.0,0.0,16
430,msi modern 14 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b11mo-093in thin and ligh...,4.4,54990,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI,intel i5,15.6,512.0,0.0,8
431,hp hp pavilion ryzen 5 hexa core 4600h - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce...,4.3,67990,https://rukminim1.flixcart.com/image/312/312/kcm9t3k0/computer/q/x/r/hp-na-gaming-laptop-original-imaftpesbvfxgw9t.jpeg?q=70,HP,ryzen 5,14,512.0,0.0,8
432,asus pro p5 core i5 8th gen - (8 gb/512 gb ssd/windows 10 pro) pro p5 p5440fa thin and light laptop,4.3,85990,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/f/x/f/asus-original-imafvq243ppg4hax.jpeg?q=70,ASUS,intel i5,15.6,512.0,0.0,8
433,lenovo ideapad 3 core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) 15iil05 laptop,4.3,41999,https://rukminim1.flixcart.com/image/312/312/kbb49zk0/computer/v/4/c/lenovo-na-laptop-original-imafsnkxvakq7ykq.jpeg?q=70,Lenovo,intel i3,14,0.0,1024.0,8
434,msi modern 14 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home) modern 14 b10mw-423in laptop,4.5,49990,https://rukminim1.flixcart.com/image/312/312/kjabs7k0/computer/z/d/6/msi-original-imafywfypuwbubmn.jpeg?q=70,MSI,intel i5,15.6,512.0,0.0,8
435,dell vostro core i3 11th gen - (4 gb/1 tb hdd/256 gb ssd/windows 10 home) vestro 3400 thin and light l...,4.2,40614,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/7/b/r/na-thin-and-light-laptop-dell-original-imag6f68yfr2eyvh.jpeg?q=70,DELL,intel i3,14,256.0,1024.0,4
436,hp chromebook mt8183 - (4 gb/64 gb emmc storage/chrome os) 11a-na0002mu chromebook,3.8,23990,https://rukminim1.flixcart.com/image/312/312/kn3i1zk0/computer/0/c/h/na-chromebook-hp-original-imagfusg6egrsfpr.jpeg?q=70,HP,others,14,0.0,0.0,4
437,acer aspire core i5 11th gen - (8 gb/1 tb hdd/128 gb ssd/windows 10 home/2 gb graphics) a315-58g thin ...,3.9,57990,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/i/q/f/aspire-3-thin-and-light-laptop-acer-original-imag57wz6dqhufxm.jpeg?q=70,acer,intel i5,11.6,128.0,1024.0,8
438,lenovo legion core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics) y540-15irh-pg...,4.2,59990,https://rukminim1.flixcart.com/image/312/312/k9pynww0/computer/y/k/z/lenovo-legion-y540-gaming-laptop-original-imafrggru5fzzgyq.jpeg?q=70,Lenovo,intel i5,15.6,256.0,1024.0,8
439,asus rog flow x13 ryzen 9 octa core 5900hs - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia gefo...,4.8,139990,https://rukminim1.flixcart.com/image/312/312/koixwnk0/computer/b/i/z/na-gaming-laptop-asus-original-imag2ygghykjhv95.jpeg?q=70,ASUS,ryzen 9,15.6,1024.0,0.0,16
440,asus ryzen 5 hexa core 5600u - (16 gb/512 gb ssd/windows 10 home) um325sa-kg502ts thin and light lapto...,4.4,86990,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/k/w/y/na-thin-and-light-laptop-asus-original-imag5bhxcm7ygyh7.jpeg?q=70,ASUS,ryzen 5,13.4,512.0,0.0,16
441,dell g5 15 se ryzen 5 hexa core 4600h - (8 gb/512 gb ssd/windows 10 home/6 gb graphics/amd radeon rx 5...,4.4,75990,https://rukminim1.flixcart.com/image/312/312/kex5ci80/computer/f/n/k/dell-na-gaming-laptop-original-imafvhkmrntmrfqz.jpeg?q=70,DELL,ryzen 5,13.3,512.0,0.0,8
442,lenovo yoga 7 core i7 11th gen intel evo - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop,4.7,97990,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,lenovo,intel i7,15.6,512.0,0.0,16
443,asus zenbook duo core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) ux481fl-hj551ts th...,4.3,85990,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/t/h/g/asus-na-thin-and-light-laptop-original-imaftgeghw88ydsw.jpeg?q=70,ASUS,intel i5,14,512.0,0.0,8
444,asus core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) x513ea-bq311ts thin and light laptop,4.0,45990,https://rukminim1.flixcart.com/image/312/312/knrsjgw0/computer/n/9/7/na-thin-and-light-laptop-asus-original-imag2dx6jvse6y8a.jpeg?q=70,ASUS,intel i3,14,256.0,0.0,8
445,dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) inspiron 7306 2 in 1 laptop,4.0,82950,https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/computer/t/6/p/dell-original-imafz9gcygdym4hf.jpeg?q=70,DELL,intel i5,15.6,512.0,0.0,8
446,msi stealth 15m core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx 30...,4.0,134990,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70,MSI,intel i7,13.3,1024.0,0.0,16
447,lenovo ideapad slim 3i (2021) core i3 10th gen - (4 gb/256 gb ssd/windows 10 home) ideapad 3 15iml05 t...,4.1,37449,https://rukminim1.flixcart.com/image/312/312/kpft18w0/computer/4/v/p/ideapad-5-15itl05-thin-and-light-laptop-lenovo-original-imag3zgjzafrkbtg.jpeg?q=70,Lenovo,intel i3,15.6,256.0,0.0,4
448,lenovo core i5 11th gen - (4 gb/512 gb ssd/windows 10) 82h700j7in laptop,4.9,59990,https://rukminim1.flixcart.com/image/312/312/kqzj7gw0/computer/8/k/d/idea-pad-3-14itl6-laptop-lenovo-original-imag4vggnqzkbe99.jpeg?q=70,Lenovo,intel i5,15.6,512.0,0.0,4
449,asus zenbook duo core i7 10th gen - (16 gb/1 tb ssd/windows 10 home/2 gb graphics) ux481fl-hj143ts thi...,4.9,124990,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/t/h/g/asus-na-thin-and-light-laptop-original-imaftgeghw88ydsw.jpeg?q=70,ASUS,intel i7,14,1024.0,0.0,16
450,lenovo ideapad slim 5i core i5 11th gen intel evo - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15itl05...,4.4,68500,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,lenovo,intel i5,14,256.0,1024.0,8
